timestamp,inferred_regime,vol,spread,depth
2057,stress,0.0911,0.0632,86.6194
2059,stress,0.0477,0.0595,105.1202
2063,stress,0.0384,0.0804,93.5793
2067,stress,0.0713,0.0947,110.6511
2069,stress,0.0748,0.0878,44.9512
2073,stress,0.0953,0.0419,81.2722
2074,stress,0.0325,0.0254,114.3699
2075,stress,0.0339,0.0824,83.8116
2077,stress,0.0592,0.0387,51.2609
2080,stress,0.0995,0.0526,67.5743
2084,normal,0.0259,0.0447,116.5623
2088,stress,0.0228,0.0576,46.8139
2092,stress,0.0825,0.0611,37.1927
2096,stress,0.0716,0.0461,97.5977
2098,stress,0.0701,0.0998,93.9101
2099,stress,0.0565,0.092,77.777
2101,stress,0.0277,0.0982,42.1756
2105,stress,0.0773,0.0557,71.8088
2110,stress,0.0813,0.0773,107.4953
2111,stress,0.0807,0.0739,30.4001
2116,stress,0.0714,0.0731,52.4917
2120,stress,0.0519,0.0502,117.3412
2121,stress,0.0785,0.0321,59.1663
2123,stress,0.0217,0.0589,94.6921
2128,stress,0.0437,0.093,89.87
2132,stress,0.0454,0.0959,40.3624
2136,stress,0.0684,0.0937,115.3663
2140,stress,0.0671,0.0308,35.3145
2142,stress,0.0921,0.0701,50.1739
2146,stress,0.0607,0.0415,30.661
2150,stress,0.0944,0.0282,87.1662
2154,stress,0.0832,0.0392,73.1591
2158,stress,0.05,0.0888,41.2364
2161,stress,0.0741,0.0418,81.2146
2164,stress,0.0922,0.0786,59.5295
2169,normal,0.0101,0.0235,109.47
2171,normal,0.0341,0.0308,156.291
2175,normal,0.0294,0.0292,113.4962
2178,normal,0.0219,0.0417,127.9082
2179,normal,0.0382,0.0417,57.9272
2183,normal,0.0452,0.0174,155.8928
2184,stress,0.0441,0.0233,54.7576
2186,stress,0.0409,0.0789,94.7419
2188,stress,0.0811,0.0254,51.8019
2189,stress,0.0886,0.055,51.6776
2194,normal,0.022,0.0461,172.9649
2199,normal,0.0495,0.0332,65.0867
2202,stress,0.0597,0.0387,36.2528
2203,stress,0.0373,0.0833,85.2595
2205,stress,0.0548,0.0211,94.8926
2208,stress,0.0916,0.0454,99.2053
2210,stress,0.0571,0.0446,81.6352
2215,stress,0.0677,0.0694,119.2701
2220,stress,0.0268,0.0406,113.5616
2221,stress,0.0704,0.0995,102.255
2223,stress,0.0418,0.0793,103.0744
2226,stress,0.049,0.0378,76.917
2229,stress,0.0722,0.0649,30.1043
2232,stress,0.0458,0.0888,101.4102
2236,stress,0.0788,0.0406,36.6322
2239,stress,0.0968,0.0744,62.4074
2242,stress,0.0615,0.0219,35.1012
2245,stress,0.0614,0.0404,60.0842
2250,stress,0.0416,0.0468,60.1188
2255,stress,0.0292,0.036,54.9582
2258,stress,0.0363,0.036,66.4019
2261,stress,0.0697,0.0773,116.4226
2263,stress,0.0524,0.0809,93.8298
2264,stress,0.0259,0.052,81.6613
2268,stress,0.093,0.0849,86.0222
2271,normal,0.0217,0.0312,137.3373
2272,normal,0.0401,0.033,108.8769
2276,normal,0.0491,0.0142,178.9201
2281,normal,0.0219,0.0347,55.0269
2282,stress,0.084,0.0812,91.3
2283,stress,0.0664,0.0725,57.5586
2286,stress,0.0273,0.0517,39.5325
2290,stress,0.0568,0.0642,89.7155
2291,stress,0.0995,0.0794,95.1317
2296,stress,0.0453,0.0321,86.002
2298,stress,0.037,0.0801,46.8561
2303,stress,0.0533,0.0914,112.1487
2304,normal,0.0282,0.0462,119.6533
2308,normal,0.015,0.0221,59.9232
2309,stress,0.0814,0.0779,91.6357
2311,stress,0.0238,0.0934,63.1283
2315,stress,0.0974,0.0519,54.2466
2316,stress,0.0207,0.0625,54.9029
2317,stress,0.0571,0.0992,77.431
2319,normal,0.0383,0.0466,152.8621
2322,normal,0.031,0.0493,52.0521
2324,normal,0.02,0.0441,139.515
2326,stress,0.0987,0.0477,117.1256
2327,stress,0.0293,0.0575,99.9917
2332,stress,0.0354,0.0576,43.6203
2333,stress,0.097,0.0372,112.9104
2336,stress,0.0554,0.0562,34.1289
2340,stress,0.0454,0.021,67.1384
2343,stress,0.0599,0.069,97.3798
2345,stress,0.0449,0.0355,54.1046
2349,stress,0.0798,0.0983,69.6745
2353,stress,0.0292,0.0596,100.9468
2355,stress,0.0415,0.0577,41.8285
2357,stress,0.0604,0.0719,59.7628
2361,stress,0.0622,0.0579,77.1388
2362,stress,0.0237,0.0299,102.9029
2364,stress,0.0752,0.0304,117.8085
2367,stress,0.0455,0.0227,67.9128
2371,normal,0.0129,0.0418,144.6669
2375,normal,0.0447,0.0212,197.5709
2377,normal,0.0246,0.0325,162.8358
2380,normal,0.0179,0.0269,94.9636
2381,normal,0.0261,0.0406,173.2434
2384,normal,0.0414,0.0106,157.152
2385,normal,0.039,0.0466,85.2962
2389,stress,0.0916,0.0451,43.4234
2390,stress,0.0387,0.0348,79.7387
2393,stress,0.0986,0.0434,97.3218
2398,stress,0.0701,0.0415,109.5641
2403,stress,0.0655,0.0985,115.3721
2406,stress,0.0937,0.089,44.4836
2410,stress,0.0831,0.0494,72.6744
2413,stress,0.0767,0.0466,116.0935
2417,stress,0.0934,0.0839,70.1693
2421,normal,0.032,0.0151,99.8729
2424,normal,0.0406,0.0447,99.2194
2425,normal,0.0469,0.0412,186.5259
2428,normal,0.0236,0.011,84.6022
2429,normal,0.0422,0.0375,190.046
2431,normal,0.0132,0.0207,143.0181
2434,normal,0.0128,0.0475,114.6217
2439,normal,0.0348,0.0258,148.8466
2444,normal,0.0122,0.0115,131.3783
2446,normal,0.0133,0.0274,125.64
2451,normal,0.042,0.0119,86.3661
2456,stress,0.0618,0.029,75.2607
2459,stress,0.0404,0.0222,85.252
2462,stress,0.0447,0.059,86.7038
2464,stress,0.0831,0.0625,66.4523
2467,stress,0.0761,0.0894,90.1141
2471,stress,0.0495,0.0821,53.7336
2476,stress,0.0648,0.0552,83.5444
2480,stress,0.0361,0.0735,72.997
2482,stress,0.0528,0.0576,60.2549
2484,stress,0.0433,0.046,33.4336
2488,stress,0.0528,0.0669,74.2809
2492,stress,0.0728,0.0433,76.9965
2494,stress,0.0373,0.096,111.8512
2497,stress,0.0816,0.0505,117.3786
2501,stress,0.0267,0.0804,57.0087
2503,stress,0.0241,0.0627,96.6597
2504,stress,0.0957,0.0361,58.8273
2505,stress,0.0822,0.0234,79.1831
2508,stress,0.0263,0.0293,32.4157
2512,stress,0.0933,0.0478,53.2294
2514,stress,0.0341,0.0608,37.9513
2515,stress,0.0732,0.0815,39.3125
2519,stress,0.0948,0.0306,81.0129
2522,stress,0.0227,0.0277,85.2552
2525,stress,0.0227,0.0349,109.1238
2529,stress,0.0428,0.0847,44.4357
2531,stress,0.0447,0.0758,75.2251
2533,stress,0.0639,0.0935,47.363
2535,normal,0.0389,0.0287,155.5542
2539,normal,0.0294,0.0159,179.6668
2541,normal,0.0317,0.028,58.1424
2543,normal,0.0296,0.0357,73.4645
2546,normal,0.0339,0.0184,155.8021
2548,normal,0.0273,0.0475,120.7367
2553,normal,0.0163,0.0468,144.5401
2557,normal,0.0325,0.0258,82.8499
2561,normal,0.0328,0.0353,162.6845
2563,normal,0.0212,0.0343,105.1825
2564,normal,0.0203,0.0261,170.1032
2565,normal,0.0484,0.0234,53.8566
2569,normal,0.0375,0.0118,99.0942
2571,normal,0.0129,0.0378,72.472
2575,normal,0.0197,0.0377,56.4273
2579,normal,0.0113,0.0329,66.4569
2581,normal,0.0154,0.048,87.636
2586,normal,0.0444,0.0292,167.3658
2588,stress,0.0692,0.0503,93.3135
2592,stress,0.0988,0.0976,67.7891
2597,stress,0.0712,0.0664,46.668
2598,stress,0.0616,0.0342,64.6576
2603,stress,0.0751,0.0461,82.1762
2604,stress,0.0864,0.0759,109.4801
2609,stress,0.0597,0.0302,114.7711
2612,stress,0.0591,0.0925,55.4164
2616,stress,0.0313,0.0536,112.1084
2621,stress,0.0945,0.0275,32.8292
2622,stress,0.0994,0.0664,93.4248
2625,stress,0.0483,0.0619,70.1143
2630,stress,0.0539,0.0917,105.8667
2634,normal,0.0349,0.0443,113.0223
2637,normal,0.0254,0.0135,152.0847
2638,normal,0.0121,0.0455,128.8846
2639,stress,0.0328,0.0522,95.8906
2644,normal,0.0369,0.0279,188.5305
2649,normal,0.0396,0.0495,199.2377
2654,normal,0.0266,0.0137,155.0244
2655,normal,0.0389,0.0435,83.5481
2658,normal,0.0383,0.0249,104.4526
2663,normal,0.0328,0.0457,112.2235
2666,normal,0.0357,0.0475,155.8496
2667,normal,0.0237,0.0231,96.7329
2668,normal,0.0297,0.0109,173.4358
2673,normal,0.0134,0.0477,133.2143
2675,normal,0.031,0.0304,194.6814
2680,normal,0.0153,0.0332,54.3493
2683,normal,0.0125,0.0287,89.8734
2686,normal,0.0227,0.0464,82.6029
2689,normal,0.0312,0.0372,127.5387
2691,normal,0.011,0.0369,87.5026
2696,normal,0.0133,0.0434,192.7496
2698,normal,0.0214,0.036,169.8807
2700,normal,0.0115,0.0489,123.4687
2705,normal,0.0218,0.0485,131.7683
2710,normal,0.0311,0.0114,62.7172
2712,normal,0.0239,0.0179,55.8659
2715,stress,0.0377,0.0231,37.3905
2719,stress,0.031,0.0694,48.4378
2721,stress,0.0565,0.0357,113.7626
2723,stress,0.0859,0.0308,64.3706
2728,stress,0.0542,0.0337,90.3117
2732,stress,0.0774,0.058,87.8548
2735,stress,0.0966,0.0315,62.3133
2739,normal,0.047,0.0483,180.2739
2742,normal,0.0163,0.0238,178.5139
2745,normal,0.0333,0.0297,195.1272
2750,normal,0.0485,0.0444,186.3434
2754,normal,0.0207,0.0228,102.8577
2758,normal,0.0156,0.0417,136.4689
2759,normal,0.0396,0.0286,79.9384
2760,normal,0.0463,0.0368,112.7989
2764,normal,0.0227,0.0494,151.2714
2767,normal,0.0429,0.0488,119.9342
2770,stress,0.097,0.0498,113.8675
2772,stress,0.0319,0.0727,59.7745
2775,stress,0.0613,0.0652,43.4916
2780,stress,0.0593,0.0578,55.1611
2782,stress,0.0757,0.0232,94.833
2784,stress,0.0209,0.0301,118.9074
2785,normal,0.0414,0.0131,123.2289
2789,normal,0.031,0.015,59.5705
2792,normal,0.0169,0.0403,126.1417
2795,normal,0.016,0.0462,91.254
2796,normal,0.0301,0.0362,63.6544
2798,normal,0.0266,0.0363,178.6576
2799,normal,0.0168,0.0325,173.6413
2804,normal,0.0262,0.0161,188.3454
2806,normal,0.0499,0.0194,182.0491
2808,normal,0.0489,0.0121,79.67
2813,normal,0.0211,0.02,199.9364
2816,normal,0.0251,0.0153,89.8597
2819,normal,0.0179,0.0192,147.8251
2823,normal,0.0312,0.0271,52.4909
2826,normal,0.0284,0.0487,104.4897
2831,normal,0.0365,0.02,164.6722
2836,normal,0.0286,0.0165,117.0575
2838,normal,0.0352,0.0473,177.252
2843,normal,0.0499,0.0333,194.3908
2848,normal,0.0251,0.0416,188.9347
2850,stress,0.0847,0.0773,85.3212
2855,normal,0.0243,0.028,110.3267
2860,normal,0.0317,0.034,105.8875
2861,normal,0.0399,0.0166,185.3696
2865,normal,0.0444,0.0496,103.4181
2868,stress,0.0914,0.0912,55.4633
2873,stress,0.0766,0.0332,104.8246
2875,stress,0.0673,0.0536,66.8252
2878,stress,0.0698,0.0769,74.5592
2879,normal,0.027,0.0471,104.2802
2880,normal,0.0114,0.0134,169.517
2882,stress,0.0435,0.0877,101.2388
2884,stress,0.0632,0.0875,102.0168
2889,stress,0.075,0.0766,42.5127
2893,stress,0.0226,0.0716,112.4461
2894,stress,0.0892,0.0218,46.3604
2896,stress,0.0286,0.0227,74.0418
2899,stress,0.0706,0.0642,71.6328
2902,stress,0.0809,0.0321,30.7044
2905,stress,0.0702,0.036,109.0677
2908,stress,0.0619,0.0416,62.243
2910,stress,0.071,0.0368,112.6034
2913,stress,0.0679,0.0399,68.1594
2916,stress,0.0456,0.0526,66.8779
2921,stress,0.0999,0.075,32.9816
2922,stress,0.0961,0.0424,111.8745
2924,stress,0.0739,0.0405,67.7907
2926,stress,0.036,0.0318,62.8774
2928,stress,0.0748,0.0366,101.9172
2929,stress,0.0287,0.0243,64.2923
2933,stress,0.0375,0.058,49.8086
2936,stress,0.0211,0.0488,42.493
2937,stress,0.0788,0.094,51.0128
2940,stress,0.0275,0.0833,61.188
2944,stress,0.0896,0.0376,31.0602
2948,stress,0.0506,0.0649,96.1825
2952,stress,0.0949,0.0578,66.7808
2954,stress,0.07,0.0678,88.8409
2957,stress,0.0607,0.0342,61.2015
2960,normal,0.0419,0.0226,83.6296
2963,normal,0.0316,0.0156,71.513
2967,normal,0.0297,0.0118,128.016
2969,normal,0.023,0.0297,73.4983
2970,normal,0.0265,0.0104,160.661
2973,normal,0.0379,0.0381,69.3477
2974,normal,0.044,0.025,99.1926
2975,normal,0.037,0.0243,109.7511
2980,normal,0.0481,0.0447,102.5162
2981,normal,0.0358,0.0393,83.5147
2983,normal,0.0345,0.0345,101.9854
2984,stress,0.0993,0.0703,76.736
2985,stress,0.0247,0.0997,77.0747
2988,stress,0.0255,0.0761,37.6181
2990,stress,0.0426,0.0628,53.028
2992,stress,0.0418,0.0725,62.5834
2997,stress,0.0418,0.0702,93.2012
3001,stress,0.0802,0.0382,76.6238
3002,stress,0.0879,0.0681,115.3224
3005,stress,0.0704,0.0982,73.8719
3007,stress,0.0998,0.0918,59.2663
3008,stress,0.0466,0.0307,97.9102
3012,stress,0.0951,0.0573,51.8319
3013,stress,0.0607,0.0705,105.1774
3017,stress,0.0671,0.0593,95.9511
3022,stress,0.0828,0.0822,66.9606
3024,stress,0.0609,0.0661,119.8771
3027,stress,0.0388,0.029,101.4351
3029,stress,0.0277,0.023,73.8797
3033,normal,0.0347,0.0171,66.5899
3038,normal,0.0287,0.0246,156.1643
3042,normal,0.0247,0.0482,51.6721
3045,stress,0.0473,0.0852,85.692
3047,stress,0.0671,0.0226,54.0734
3049,stress,0.0886,0.0824,101.9586
3052,normal,0.022,0.0414,155.8038
3054,normal,0.0133,0.0348,163.6874
3055,normal,0.0415,0.0159,77.0871
3059,normal,0.0196,0.0491,64.2856
3061,normal,0.0466,0.0166,162.5922
3063,normal,0.0441,0.0328,70.8523
3066,normal,0.0144,0.0169,166.332
3071,stress,0.085,0.0715,103.6184
3072,stress,0.0842,0.0497,107.1351
3073,stress,0.0552,0.0352,46.2716
3077,stress,0.0596,0.0872,56.5926
3080,stress,0.0854,0.0529,80.7087
3084,stress,0.0429,0.0993,67.8756
3088,stress,0.0622,0.0732,80.7439
3089,stress,0.0307,0.0456,93.8534
3094,stress,0.0514,0.0519,113.413
3098,stress,0.0661,0.0443,107.9198
3102,stress,0.0931,0.022,103.7634
3106,stress,0.0705,0.0959,107.1203
3111,stress,0.023,0.0398,57.2715
3115,stress,0.0881,0.0248,117.093
3118,stress,0.0671,0.0861,80.5156
3120,stress,0.0527,0.0229,55.0328
3121,stress,0.0278,0.02,30.8393
3124,stress,0.0998,0.0565,93.6665
3127,stress,0.045,0.061,62.083
3129,stress,0.0952,0.0882,115.2902
3134,normal,0.0292,0.0137,74.7932
3139,normal,0.0265,0.045,77.6517
3142,normal,0.0291,0.0135,180.376
3143,normal,0.0336,0.0225,189.1556
3147,normal,0.0373,0.0426,82.6019
3149,normal,0.0192,0.0297,166.8243
3153,normal,0.0148,0.025,74.7832
3157,normal,0.0259,0.0358,115.6296
3159,normal,0.0488,0.0245,157.6362
3163,normal,0.0432,0.0385,68.6102
3166,normal,0.045,0.0354,61.0038
3171,normal,0.0433,0.0146,89.1776
3175,normal,0.0453,0.0117,56.9689
3180,normal,0.0229,0.0284,97.8064
3183,normal,0.0444,0.0464,158.5821
3187,normal,0.0169,0.0473,177.3273
3189,normal,0.0412,0.0306,144.9264
3194,stress,0.0489,0.075,62.1368
3199,stress,0.0859,0.0232,68.3297
3200,stress,0.0569,0.0442,40.5626
3204,stress,0.0364,0.0795,104.5345
3208,stress,0.0415,0.0266,117.5979
3213,stress,0.0225,0.083,90.4695
3214,normal,0.0357,0.0448,129.8811
3215,normal,0.02,0.0284,90.4475
3218,normal,0.0173,0.0252,168.3668
3220,normal,0.0242,0.0278,138.541
3221,normal,0.0113,0.038,71.5689
3224,normal,0.0226,0.031,195.6104
3229,normal,0.0135,0.0478,116.4944
3233,normal,0.0466,0.0157,123.8641
3236,normal,0.0292,0.0457,195.6216
3237,normal,0.0237,0.0369,141.7651
3238,normal,0.041,0.031,159.8442
3243,normal,0.0419,0.043,147.8977
3247,stress,0.0612,0.0798,96.0301
3248,stress,0.0284,0.0777,32.7077
3251,stress,0.097,0.0972,102.2332
3253,stress,0.0867,0.0527,36.2935
3258,stress,0.0255,0.0543,54.1164
3259,stress,0.0615,0.0358,119.3157
3261,stress,0.0519,0.0659,55.2314
3265,stress,0.0688,0.0444,43.67
3266,stress,0.0892,0.0716,62.3024
3268,stress,0.0892,0.0613,53.5772
3269,stress,0.0238,0.0932,76.2366
3273,stress,0.0226,0.0505,82.3987
3275,stress,0.0276,0.0502,44.9187
3277,stress,0.0685,0.0585,100.7005
3280,stress,0.0616,0.0242,67.1002
3283,normal,0.0484,0.0123,57.5099
3288,normal,0.0283,0.0112,158.3781
3293,normal,0.0185,0.0291,190.0282
3298,normal,0.0491,0.032,125.3398
3300,normal,0.0119,0.0147,149.9443
3303,normal,0.0143,0.0445,146.068
3308,stress,0.0548,0.0751,106.6792
3313,stress,0.0821,0.0603,74.8631
3318,stress,0.0723,0.0612,82.3245
3319,stress,0.0644,0.0395,62.0216
3324,stress,0.0548,0.0794,50.6772
3326,stress,0.0377,0.0435,49.407
3328,stress,0.0415,0.0514,47.8736
3329,stress,0.0591,0.0627,68.0122
3331,stress,0.0796,0.0601,110.1059
3335,stress,0.0795,0.03,98.7071
3338,stress,0.046,0.0481,83.6276
3342,stress,0.0283,0.0324,80.5748
3347,stress,0.0517,0.0962,43.9578
3349,stress,0.0235,0.0923,102.6563
3352,stress,0.0988,0.0666,45.5864
3353,stress,0.0901,0.0769,40.3263
3357,stress,0.0986,0.0293,112.7831
3359,stress,0.0289,0.0209,41.4903
3360,stress,0.0862,0.0638,37.9379
3362,stress,0.0406,0.0676,112.8591
3367,stress,0.0913,0.0459,30.3388
3370,stress,0.0591,0.0684,52.8601
3373,stress,0.0396,0.0679,99.9368
3374,stress,0.0644,0.0629,60.604
3379,stress,0.0604,0.0797,101.9575
3381,stress,0.0498,0.0509,88.803
3386,stress,0.062,0.0562,73.2449
3388,stress,0.0528,0.0828,111.6759
3391,stress,0.0433,0.0339,105.6073
3395,stress,0.0831,0.0836,119.5938
3400,stress,0.0923,0.0257,45.5897
3405,stress,0.0806,0.0424,40.089
3409,stress,0.0234,0.0201,50.9605
3412,stress,0.0636,0.0203,94.0787
3414,normal,0.0318,0.0391,129.686
3418,normal,0.0444,0.0323,149.5831
3422,normal,0.0164,0.0212,76.4936
3423,normal,0.0424,0.0106,182.9288
3428,normal,0.0106,0.0447,90.7136
3433,normal,0.0203,0.0191,84.4735
3436,normal,0.0115,0.0471,113.717
3439,normal,0.019,0.0401,75.5728
3441,normal,0.0373,0.0151,179.8579
3445,normal,0.0429,0.0204,134.7065
3448,normal,0.0115,0.0287,72.8789
3452,normal,0.0235,0.0184,172.1452
3455,normal,0.0483,0.047,108.1034
3457,normal,0.049,0.017,88.596
3460,normal,0.0329,0.0384,137.497
3464,normal,0.0134,0.0337,66.5696
3465,normal,0.0137,0.0335,182.6023
3470,normal,0.035,0.031,107.9235
3475,normal,0.0378,0.0231,111.8396
3476,normal,0.0271,0.0399,184.5832
3481,normal,0.0283,0.0233,153.7817
3483,normal,0.0331,0.0119,90.1473
3487,normal,0.0262,0.0241,140.2682
3491,normal,0.0247,0.0134,189.0026
3496,normal,0.0452,0.0275,82.1906
3498,normal,0.0318,0.0143,66.7777
3501,normal,0.0362,0.0161,169.6404
3502,normal,0.0437,0.0381,71.1479
3504,normal,0.031,0.0203,192.791
3506,normal,0.0492,0.0129,158.7619
3510,normal,0.0208,0.0293,112.3813
3512,normal,0.0494,0.0326,155.974
3517,normal,0.0265,0.0304,159.5683
3519,normal,0.0445,0.0172,58.5671
3522,stress,0.0623,0.0385,37.4466
3527,normal,0.0289,0.0448,95.195
3528,normal,0.0119,0.0397,54.4493
3532,normal,0.0328,0.0311,89.1461
3535,normal,0.0303,0.015,72.3266
3537,normal,0.0355,0.0412,163.3375
3538,normal,0.0159,0.0327,112.1621
3542,normal,0.0267,0.0107,113.6989
3545,normal,0.0253,0.0282,183.4163
3546,normal,0.0311,0.0187,135.5237
3551,normal,0.0152,0.0108,67.3623
3552,normal,0.0145,0.0435,103.1861
3557,stress,0.0814,0.0611,55.8243
3562,stress,0.0391,0.0595,101.6576
3563,stress,0.0823,0.0268,61.5128
3568,stress,0.0779,0.0293,74.0344
3573,stress,0.0275,0.0517,71.1596
3578,stress,0.0321,0.0667,77.7354
3582,stress,0.0642,0.0755,33.4987
3583,stress,0.0877,0.097,38.6993
3586,stress,0.0549,0.0888,95.442
3591,stress,0.0812,0.0628,77.8822
3596,stress,0.0745,0.0853,68.4152
3600,stress,0.0571,0.0251,56.318
3602,stress,0.0898,0.0385,88.2252
3606,stress,0.0845,0.0679,57.5959
3611,stress,0.0633,0.0229,44.7373
3613,stress,0.0622,0.0786,102.0507
3618,stress,0.0535,0.0717,54.7948
3619,stress,0.0898,0.0524,88.5547
3623,stress,0.0841,0.0641,64.3089
3626,stress,0.0657,0.0474,93.1605
3628,stress,0.0288,0.0359,118.551
3633,stress,0.0933,0.0504,114.6845
3634,stress,0.0275,0.0402,78.4873
3638,stress,0.0666,0.0917,85.0645
3642,stress,0.024,0.0209,66.3594
3645,stress,0.0783,0.0712,55.8308
3649,stress,0.0281,0.0833,45.6883
3652,normal,0.0146,0.02,93.403
3654,stress,0.0981,0.0258,42.8449
3656,stress,0.0486,0.0215,104.5487
3659,stress,0.0732,0.04,63.2856
3662,stress,0.0895,0.099,89.1641
3666,stress,0.0968,0.0303,119.6853
3670,stress,0.0469,0.065,55.9986
3671,stress,0.0406,0.0958,117.6181
3672,stress,0.0419,0.0453,91.1773
3674,stress,0.0759,0.043,58.2596
3677,stress,0.0752,0.0414,45.5752
3679,stress,0.068,0.0744,51.9352
3681,stress,0.0928,0.0793,106.2621
3682,stress,0.0688,0.0717,74.577
3685,stress,0.0716,0.0215,37.1775
3690,stress,0.0932,0.0727,107.4717
3692,stress,0.0778,0.034,60.7674
3696,stress,0.0702,0.0944,53.582
3700,stress,0.0424,0.0758,110.4664
3702,stress,0.0834,0.0523,79.4512
3705,stress,0.0644,0.0559,34.4816
3709,stress,0.0638,0.0881,76.4009
3714,normal,0.0261,0.0444,120.6872
3716,normal,0.0125,0.0411,134.3308
3721,normal,0.0302,0.0308,53.3609
3723,normal,0.0404,0.0161,169.4631
3724,normal,0.0396,0.0342,99.8216
3726,normal,0.0147,0.0188,182.1221
3731,normal,0.0335,0.0496,90.7464
3735,normal,0.044,0.0337,196.1801
3737,normal,0.0156,0.0153,118.1242
3739,normal,0.0107,0.0478,89.475
3742,stress,0.0911,0.0271,60.6641
3746,stress,0.0739,0.0395,91.8909
3749,normal,0.014,0.0474,118.4842
3753,normal,0.0238,0.0418,122.7311
3758,normal,0.0319,0.0209,86.5257
3763,normal,0.0336,0.0454,97.7553
3764,normal,0.0193,0.0456,132.8065
3769,normal,0.0395,0.0275,157.8386
3773,normal,0.0279,0.0359,81.0699
3776,normal,0.0498,0.0335,62.6173
3778,normal,0.0305,0.0267,55.4799
3779,normal,0.023,0.0464,74.9622
3784,normal,0.022,0.025,183.2892
3785,normal,0.0335,0.0283,153.7599
3786,normal,0.0103,0.0289,188.5534
3789,normal,0.0271,0.0353,170.6994
3793,stress,0.0653,0.0851,98.0056
3795,stress,0.0407,0.081,80.4672
3798,stress,0.0813,0.0256,56.1032
3802,stress,0.0301,0.0895,63.3097
3806,stress,0.0519,0.0582,64.9822
3810,stress,0.0555,0.0297,100.958
3813,stress,0.0329,0.0749,89.9572
3817,stress,0.0225,0.0817,81.53
3818,stress,0.0526,0.0215,90.5834
3821,stress,0.0778,0.0328,38.9775
3823,stress,0.0343,0.0212,119.8755
3826,stress,0.0837,0.039,43.0979
3831,stress,0.0609,0.0997,96.5181
3834,stress,0.0728,0.0832,47.4333
3838,stress,0.0889,0.0956,69.2003
3839,stress,0.0841,0.0673,98.2782
3843,stress,0.0643,0.0644,97.3845
3845,stress,0.0576,0.068,107.695
3848,stress,0.0769,0.0224,111.062
3850,normal,0.0221,0.0118,194.8326
3852,normal,0.0244,0.0496,174.0358
3855,normal,0.0216,0.0232,179.5758
3856,normal,0.0487,0.0349,67.5689
3857,normal,0.022,0.038,133.2672
3862,normal,0.0482,0.0364,153.0919
3863,stress,0.0824,0.0978,78.7826
